ENGINE_RUN_TINE (),ENGINE_RPM (),VEHICLE_SPEED (),THROTTLE (),ENGINE_LOAD (),COOLANT_TEMPERATURE (),FUEL_AIR_COMMANDED_EQUIV_RATIO (),INTAKE_AIR_TEMP (),Throttle_Response_Problem
718,1578.0,44,20.0,30.980392,87,0,41,0.0
720,1578.0,44,20.0,30.980392,87,0,41,0.0
720,1578.0,44,20.0,30.980392,87,0,41,0.0
720,1578.0,44,20.0,32.549019,87,0,41,0.0
722,1604.5,46,21.568628,32.549019,87,0,41,1.0
722,1604.5,46,21.568628,32.549019,87,0,41,1.0
722,1604.5,46,21.568628,32.549019,87,0,41,1.0
722,1629.5,47,21.568628,27.450981,86,0,41,1.0
724,1629.5,47,21.568628,27.450981,86,0,41,1.0
724,1629.5,47,21.568628,27.450981,86,0,41,1.0
724,1629.5,47,21.568628,27.450981,86,0,41,1.0
724,1627.25,47,20.784313,37.64706,86,0,41,1.0
726,1627.25,47,20.784313,37.64706,86,0,41,1.0
726,1627.25,47,20.784313,37.64706,86,0,41,1.0
726,1627.25,47,20.784313,24.705883,86,0,41,1.0
727,1608.5,45,20.0,24.705883,86,0,41,0.0
727,1608.5,45,20.0,24.705883,86,0,41,0.0
727,1608.5,45,20.0,24.705883,86,0,41,0.0
727,1582.75,45,20.0,34.117645,86,0,41,0.0
729,1582.75,45,20.392157,34.117645,86,0,42,1.0
729,1582.75,45,20.392157,34.117645,86,0,42,1.0
729,1582.75,45,20.392157,34.117645,86,0,42,1.0
729,1547.5,45,18.82353,23.137255,86,0,42,0.0
731,1547.5,45,18.82353,23.137255,86,0,42,0.0
731,1547.5,45,18.82353,23.137255,86,0,42,0.0
731,1547.5,45,18.82353,23.921568,86,0,42,0.0
733,1484.25,42,18.82353,23.921568,86,0,42,0.0
733,1484.25,42,18.82353,23.921568,86,0,42,0.0
733,1484.25,42,18.82353,23.921568,86,0,42,0.0
733,1413.25,42,18.82353,24.705883,86,0,42,0.0
735,1413.25,42,18.82353,24.705883,86,0,42,0.0
735,1413.25,42,18.82353,24.705883,86,0,42,0.0
735,1413.25,42,18.82353,24.705883,86,0,42,0.0
735,1141.25,40,18.431372,19.607843,86,0,42,0.0
737,1141.25,40,18.431372,19.607843,86,0,42,0.0
737,1141.25,40,18.431372,19.607843,86,0,42,0.0
737,1141.25,40,18.431372,19.607843,86,0,42,0.0
738,742.75,37,16.470589,26.666666,86,0,43,0.0
738,742.75,37,16.470589,26.666666,86,0,43,0.0
738,742.75,37,16.470589,26.666666,86,0,43,0.0
738,742.75,37,16.470589,25.490196,86,0,43,0.0
740,809.25,32,16.470589,25.490196,86,0,43,0.0
740,809.25,32,16.470589,25.490196,86,0,43,0.0
740,809.25,32,16.470589,25.490196,86,0,43,0.0
740,1122.5,31,17.647058,24.705883,86,0,43,0.0
742,1122.5,31,17.647058,24.705883,86,0,43,0.0
742,1122.5,31,17.647058,24.705883,86,0,43,0.0
742,1122.5,31,17.647058,24.705883,86,0,43,0.0
744,1238.25,31,24.705883,85.098038,87,0,43,1.0
744,1238.25,31,24.705883,85.098038,87,0,43,1.0
744,1238.25,31,24.705883,85.098038,87,0,43,1.0
744,1238.25,31,24.705883,26.274509,87,0,43,1.0
746,1371.75,38,16.862745,26.274509,87,0,42,0.0
746,1371.75,38,16.862745,26.274509,87,0,42,0.0
746,1371.75,38,16.862745,26.274509,87,0,42,0.0
746,1346.75,38,20.784313,40.0,87,0,42,1.0
747,1346.75,38,20.784313,40.0,87,0,42,1.0
747,1346.75,38,20.784313,40.0,87,0,42,1.0
747,1346.75,38,20.784313,40.0,87,0,42,1.0
747,1360.0,39,21.568628,47.843136,87,0,42,1.0
749,1360.0,39,21.568628,47.843136,87,0,42,1.0
749,1360.0,39,21.568628,47.843136,87,0,42,1.0
749,1360.0,39,21.568628,54.117645,87,0,42,1.0
751,1409.25,39,22.352942,54.117645,87,0,42,1.0
751,1409.25,39,22.352942,54.117645,87,0,42,1.0
751,1409.25,39,22.352942,54.117645,87,0,42,1.0
751,1468.75,41,23.137255,57.64706,88,0,41,1.0
753,1468.75,41,23.137255,57.64706,88,0,41,1.0
753,1468.75,41,23.137255,57.64706,88,0,41,1.0
753,1468.75,41,23.137255,57.64706,88,0,41,1.0
753,1552.25,43,22.745098,54.901962,88,0,41,1.0
755,1552.25,43,22.745098,54.901962,88,0,41,1.0
755,1552.25,43,22.745098,54.901962,88,0,41,1.0
755,1552.25,43,22.745098,47.058823,88,0,41,1.0
756,1603.75,45,21.568628,47.058823,88,0,41,1.0
756,1603.75,45,21.568628,47.058823,88,0,41,1.0
756,1603.75,45,21.568628,47.058823,88,0,41,1.0
756,1585.75,45,21.568628,23.137255,88,0,41,1.0
758,1585.75,45,18.82353,23.137255,88,0,41,0.0
758,1585.75,45,18.82353,23.137255,88,0,41,0.0
758,1585.75,45,18.82353,23.137255,88,0,41,0.0
758,1558.5,45,19.607843,27.058823,88,0,42,0.0
760,1558.5,45,19.607843,27.058823,88,0,42,0.0
760,1558.5,45,19.607843,27.058823,88,0,42,0.0
760,1558.5,45,19.607843,19.607843,87,0,42,0.0
762,1453.75,43,17.254902,19.607843,87,0,42,0.0
762,1453.75,43,17.254902,19.607843,87,0,42,0.0
762,1453.75,43,17.254902,19.607843,87,0,42,0.0
762,1391.25,40,17.254902,26.274509,87,0,43,0.0
764,1391.25,40,19.607843,26.274509,87,0,43,0.0
764,1391.25,40,19.607843,26.274509,87,0,43,0.0
764,1391.25,40,19.607843,26.274509,87,0,43,0.0
764,1393.75,39,20.784313,40.0,86,0,43,1.0
766,1393.75,39,20.784313,40.0,86,0,43,1.0
766,1393.75,39,20.784313,40.0,86,0,43,1.0
766,1393.75,39,20.784313,38.431374,86,0,43,1.0
767,1443.75,40,20.784313,38.431374,86,0,43,1.0
767,1443.75,40,20.784313,38.431374,86,0,43,1.0
767,1443.75,40,20.784313,38.431374,86,0,43,1.0
767,1471.0,41,20.784313,36.862743,86,0,43,1.0
769,1471.0,41,22.352942,36.862743,86,0,42,1.0
769,1471.0,41,22.352942,36.862743,86,0,42,1.0
769,1471.0,41,22.352942,36.862743,86,0,42,1.0
769,1457.75,41,18.82353,24.705883,86,0,42,0.0
771,1457.75,41,18.82353,24.705883,86,0,42,0.0
771,1457.75,41,18.82353,24.705883,86,0,42,0.0
771,1457.75,41,18.82353,24.705883,86,0,42,0.0
773,1380.25,40,18.82353,25.09804,86,0,43,0.0
773,1380.25,40,18.82353,25.09804,86,0,43,0.0
773,1380.25,40,18.82353,25.09804,86,0,43,0.0
773,1334.25,40,18.82353,27.843138,86,0,43,0.0
775,1334.25,38,19.215687,27.843138,86,0,43,0.0
775,1334.25,38,19.215687,27.843138,86,0,43,0.0
775,1334.25,38,19.215687,27.843138,86,0,43,0.0
775,1313.25,37,20.0,35.686275,86,0,43,0.0
776,1313.25,37,20.0,35.686275,86,0,43,0.0
776,1313.25,37,20.0,35.686275,86,0,43,0.0
776,1313.25,37,20.0,35.686275,86,0,43,0.0
778,1302.25,37,19.607843,33.725491,86,0,43,0.0
778,1302.25,37,19.607843,33.725491,86,0,43,0.0
778,1302.25,37,19.607843,33.725491,86,0,43,0.0
778,1302.25,37,19.607843,20.0,86,0,43,0.0
780,895.25,37,16.470589,20.0,86,0,43,0.0
780,895.25,37,16.470589,20.0,86,0,43,0.0
780,895.25,37,16.470589,20.0,86,0,43,0.0
780,763.25,35,16.470589,25.882353,86,0,43,0.0
782,763.25,35,16.470589,25.882353,86,0,43,0.0
782,763.25,35,16.470589,25.882353,86,0,43,0.0
782,763.25,35,16.470589,25.882353,86,0,43,0.0
782,776.5,29,16.470589,25.882353,87,0,43,0.0
784,776.5,29,16.470589,25.882353,87,0,43,0.0
784,776.5,29,16.470589,25.882353,87,0,43,0.0
784,776.5,29,16.470589,26.274509,87,0,43,0.0
785,805.25,26,16.470589,26.274509,87,0,43,0.0
785,805.25,26,16.470589,26.274509,87,0,43,0.0
785,805.25,26,16.470589,26.274509,87,0,43,0.0
785,785.75,22,16.470589,25.882353,87,0,44,0.0
787,785.75,22,16.470589,25.882353,87,0,44,0.0
787,785.75,22,16.470589,25.882353,87,0,44,0.0
787,785.75,22,16.470589,25.882353,87,0,44,0.0
787,768.75,20,18.82353,25.882353,87,0,44,0.0
789,768.75,20,18.82353,25.882353,87,0,44,0.0
789,768.75,20,18.82353,25.882353,87,0,44,0.0
789,768.75,20,18.82353,39.607841,87,0,44,0.0
791,853.75,16,18.82353,39.607841,87,0,44,0.0
791,853.75,16,18.82353,39.607841,87,0,44,0.0
791,853.75,16,18.82353,39.607841,87,0,44,0.0
791,882.0,12,18.82353,37.64706,87,0,44,0.0
793,882.0,12,18.82353,37.64706,87,0,44,0.0
793,882.0,12,18.82353,37.64706,87,0,44,0.0
793,882.0,12,18.82353,37.64706,87,0,44,0.0
793,905.25,9,18.82353,36.470589,88,0,44,0.0
795,905.25,9,18.82353,36.470589,88,0,44,0.0
795,905.25,9,18.82353,36.470589,88,0,44,0.0
795,905.25,9,18.82353,36.470589,88,0,44,0.0
796,919.5,5,18.82353,36.470589,88,0,44,0.0
796,919.5,5,18.82353,36.470589,88,0,44,0.0
796,919.5,5,18.82353,36.470589,88,0,44,0.0
796,923.25,3,18.82353,36.07843,88,0,44,0.0
798,923.25,3,18.82353,36.07843,88,0,44,0.0
798,923.25,3,18.82353,36.07843,88,0,44,0.0
798,923.25,3,18.82353,36.07843,88,0,44,0.0
798,929.5,0,18.82353,35.686275,88,0,44,0.0
800,929.5,0,18.82353,35.686275,88,0,44,0.0
800,929.5,0,18.82353,35.686275,88,0,44,0.0
800,929.5,0,18.82353,35.294117,88,0,44,0.0
802,928.75,0,18.431372,35.294117,88,0,44,0.0
802,928.75,0,18.431372,35.294117,88,0,44,0.0
802,928.75,0,18.431372,35.294117,88,0,44,0.0
802,867.0,0,18.431372,25.490196,88,0,44,0.0
804,867.0,0,16.470589,25.490196,88,0,44,0.0
804,867.0,0,16.470589,25.490196,88,0,44,0.0
804,867.0,0,16.470589,25.490196,88,0,44,0.0
804,785.0,0,16.078432,25.09804,88,0,44,0.0
805,785.0,0,16.078432,25.09804,88,0,44,0.0
805,785.0,0,16.078432,25.09804,88,0,44,0.0
805,785.0,0,16.078432,25.09804,88,0,44,0.0
807,755.25,0,16.078432,24.705883,88,0,45,0.0
807,755.25,0,16.078432,24.705883,88,0,45,0.0
807,755.25,0,16.078432,24.705883,88,0,45,0.0
807,721.75,0,16.078432,24.705883,88,0,45,0.0
809,721.75,0,15.686275,24.705883,88,0,45,0.0
809,721.75,0,15.686275,24.705883,88,0,45,0.0
809,721.75,0,15.686275,24.705883,88,0,45,0.0
809,705.25,0,15.686275,25.09804,88,0,45,0.0
811,705.25,0,15.686275,25.09804,88,0,45,0.0
811,705.25,0,15.686275,25.09804,88,0,45,0.0
811,705.25,0,15.686275,25.09804,88,0,45,0.0
813,689.75,0,15.686275,25.490196,88,0,45,0.0
813,689.75,0,15.686275,25.490196,88,0,45,0.0
813,689.75,0,15.686275,25.490196,88,0,45,0.0
813,689.75,0,15.686275,43.137257,88,0,45,0.0
815,818.75,0,18.82353,43.137257,88,0,45,0.0
815,818.75,0,18.82353,43.137257,88,0,45,0.0
815,818.75,0,18.82353,43.137257,88,0,45,0.0
815,847.5,0,18.82353,39.607841,88,0,45,0.0
816,847.5,0,18.82353,39.607841,88,0,45,0.0
816,847.5,0,18.82353,39.607841,88,0,45,0.0
816,847.5,0,18.82353,39.607841,88,0,45,0.0
816,885.0,0,18.431372,38.039215,88,0,45,0.0
818,885.0,0,18.431372,38.039215,88,0,45,0.0
818,885.0,0,18.431372,38.039215,88,0,45,0.0
818,885.0,0,18.431372,36.07843,88,0,45,0.0
820,897.5,0,18.431372,36.07843,88,0,45,0.0
820,897.5,0,18.431372,36.07843,88,0,45,0.0
820,897.5,0,18.431372,36.07843,88,0,45,0.0
820,888.25,0,18.431372,35.294117,88,0,45,0.0
822,888.25,0,18.431372,35.294117,88,0,45,0.0
822,888.25,0,18.431372,35.294117,88,0,45,0.0
822,888.25,0,18.431372,35.294117,88,0,45,0.0
822,871.75,0,18.039215,34.509804,88,0,45,0.0
824,871.75,0,18.039215,34.509804,88,0,45,0.0
824,871.75,0,18.039215,34.509804,88,0,45,0.0
824,871.75,0,18.039215,34.509804,88,0,45,0.0
825,860.75,0,18.039215,34.509804,88,0,45,0.0
825,860.75,0,18.039215,34.509804,88,0,45,0.0
825,860.75,0,18.039215,34.509804,88,0,45,0.0
825,813.25,0,18.039215,37.64706,88,0,45,0.0
827,813.25,0,18.039215,37.64706,88,0,45,0.0
827,813.25,0,18.039215,37.64706,88,0,45,0.0
827,813.25,0,18.039215,37.64706,88,0,45,0.0
827,615.5,0,18.039215,46.666668,88,0,45,0.0
829,615.5,0,18.039215,46.666668,88,0,45,0.0
829,615.5,0,18.039215,46.666668,88,0,45,0.0
829,615.5,0,18.039215,65.882355,88,0,45,0.0
831,1122.5,4,21.17647,65.882355,88,0,45,1.0
831,1122.5,4,21.17647,65.882355,88,0,45,1.0
831,1122.5,4,21.17647,65.882355,88,0,45,1.0
831,1113.25,12,21.17647,19.215687,88,0,45,1.0
833,1113.25,12,20.784313,19.215687,88,0,45,1.0
833,1113.25,12,20.784313,19.215687,88,0,45,1.0
833,1113.25,12,20.784313,19.215687,88,0,45,1.0
833,1580.25,17,25.09804,71.764709,88,0,44,1.0
834,1580.25,17,25.09804,71.764709,88,0,44,1.0
834,1580.25,17,25.09804,71.764709,88,0,44,1.0
834,1580.25,17,25.09804,87.84314,88,0,44,1.0
836,1283.5,26,28.235294,87.84314,88,0,44,1.0
836,1283.5,26,28.235294,87.84314,88,0,44,1.0
836,1283.5,26,28.235294,87.84314,88,0,44,1.0
836,1707.0,32,28.235294,74.509804,88,0,44,1.0
838,1707.0,32,25.882353,74.509804,88,0,43,1.0
838,1707.0,32,25.882353,74.509804,88,0,43,1.0
838,1707.0,32,25.882353,74.509804,88,0,43,1.0
838,1719.5,38,18.431372,21.568628,87,0,43,0.0
840,1719.5,38,18.431372,21.568628,87,0,43,0.0
840,1719.5,38,18.431372,21.568628,87,0,43,0.0
840,1719.5,38,18.431372,21.568628,87,0,43,0.0
842,1555.25,43,26.274509,75.294121,87,0,43,1.0
842,1555.25,43,26.274509,75.294121,87,0,43,1.0
842,1555.25,43,26.274509,75.294121,87,0,43,1.0
842,1704.5,43,26.274509,62.745098,87,0,43,1.0
844,1704.5,47,23.137255,62.745098,87,0,43,1.0
844,1704.5,47,23.137255,62.745098,87,0,43,1.0
844,1704.5,47,23.137255,62.745098,87,0,43,1.0
844,1694.5,49,19.607843,21.960785,87,0,43,0.0
845,1694.5,49,19.607843,21.960785,87,0,43,0.0
845,1694.5,49,19.607843,21.960785,87,0,43,0.0
845,1694.5,49,19.607843,21.960785,87,0,43,0.0
847,1626.5,47,18.431372,21.960785,87,0,43,0.0
847,1626.5,47,18.431372,21.960785,87,0,43,0.0
847,1626.5,47,18.431372,21.960785,87,0,43,0.0
847,1626.5,47,18.431372,24.313726,87,0,43,0.0
849,1402.25,44,18.431372,24.313726,87,0,44,0.0
849,1402.25,44,18.431372,24.313726,87,0,44,0.0
849,1402.25,44,18.431372,24.313726,87,0,44,0.0
849,1295.25,38,19.215687,37.254902,86,0,44,0.0
851,1295.25,38,19.215687,37.254902,86,0,44,0.0
851,1295.25,38,19.215687,37.254902,86,0,44,0.0
851,1295.25,38,19.215687,37.254902,86,0,44,0.0
851,1315.5,38,21.17647,50.196079,86,0,44,1.0
853,1315.5,38,21.17647,50.196079,86,0,44,1.0
853,1315.5,38,21.17647,50.196079,86,0,44,1.0
853,1315.5,38,21.17647,29.411764,87,0,44,1.0
854,1007.75,36,16.470589,29.411764,87,0,44,0.0
854,1007.75,36,16.470589,29.411764,87,0,44,0.0
854,1007.75,36,16.470589,29.411764,87,0,44,0.0
854,720.25,35,16.078432,27.843138,87,0,45,0.0
856,720.25,35,16.078432,27.843138,87,0,45,0.0
856,720.25,35,16.078432,27.843138,87,0,45,0.0
856,720.25,35,16.078432,27.843138,87,0,45,0.0
856,751.5,31,16.078432,25.882353,87,0,45,0.0
858,751.5,31,16.078432,25.882353,87,0,45,0.0
858,751.5,31,16.078432,25.882353,87,0,45,0.0
858,751.5,31,16.078432,26.666666,87,0,45,0.0
860,757.0,25,16.078432,26.666666,87,0,45,0.0
860,757.0,25,16.078432,26.666666,87,0,45,0.0
860,757.0,25,16.078432,26.666666,87,0,45,0.0
860,832.0,19,18.431372,40.784313,88,0,45,0.0
862,832.0,19,18.431372,40.784313,88,0,45,0.0
862,832.0,19,18.431372,40.784313,88,0,45,0.0
862,832.0,19,18.431372,40.784313,88,0,45,0.0
862,877.25,12,18.431372,38.823528,88,0,45,0.0
863,877.25,12,18.431372,38.823528,88,0,45,0.0
863,877.25,12,18.431372,38.823528,88,0,45,0.0
863,877.25,12,18.431372,37.254902,88,0,45,0.0
865,905.25,6,18.431372,37.254902,88,0,45,0.0
865,905.25,6,18.431372,37.254902,88,0,45,0.0
865,905.25,6,18.431372,37.254902,88,0,45,0.0
865,917.0,3,18.431372,36.470589,88,0,45,0.0
867,917.0,3,18.431372,36.470589,88,0,45,0.0
867,917.0,3,18.431372,36.470589,88,0,45,0.0
867,917.0,3,18.431372,36.470589,88,0,45,0.0
867,699.0,3,19.215687,41.568626,88,0,45,0.0
869,699.0,3,19.215687,41.568626,88,0,45,0.0
869,699.0,3,19.215687,41.568626,88,0,45,0.0
869,699.0,3,19.215687,74.901962,88,0,45,0.0
871,1377.25,5,23.529411,74.901962,88,0,45,1.0
871,1377.25,5,23.529411,74.901962,88,0,45,1.0
871,1377.25,5,23.529411,74.901962,88,0,45,1.0
871,1032.0,12,23.529411,91.372551,89,0,45,1.0
873,1032.0,12,27.058823,91.372551,89,0,45,1.0
873,1032.0,12,27.058823,91.372551,89,0,45,1.0
873,1032.0,12,27.058823,91.372551,89,0,45,1.0
873,1551.5,19,17.254902,22.352942,89,0,44,0.0
874,1551.5,19,17.254902,22.352942,89,0,44,0.0
874,1551.5,19,17.254902,22.352942,89,0,44,0.0
874,1551.5,19,17.254902,22.352942,89,0,44,0.0
876,1330.25,24,23.529411,85.882355,88,0,44,1.0
876,1330.25,24,23.529411,85.882355,88,0,44,1.0
876,1330.25,24,23.529411,85.882355,88,0,44,1.0
876,1484.25,24,23.529411,51.372547,88,0,44,1.0
878,1484.25,30,21.960785,51.372547,88,0,44,1.0
878,1484.25,30,21.960785,51.372547,88,0,44,1.0
878,1484.25,30,21.960785,51.372547,88,0,44,1.0
878,1598.25,32,21.960785,46.666668,88,0,44,1.0
880,1598.25,32,21.960785,46.666668,88,0,44,1.0
880,1598.25,32,21.960785,46.666668,88,0,44,1.0
880,1598.25,32,21.960785,46.666668,88,0,44,1.0
882,1655.25,34,21.17647,19.607843,87,0,44,1.0
882,1655.25,34,21.17647,19.607843,87,0,44,1.0
882,1655.25,34,21.17647,19.607843,87,0,44,1.0
882,1655.25,34,21.17647,60.392159,87,0,44,1.0
883,1664.0,35,23.921568,60.392159,87,0,44,1.0
883,1664.0,35,23.921568,60.392159,87,0,44,1.0
883,1664.0,35,23.921568,60.392159,87,0,44,1.0
883,1784.25,35,25.09804,61.568626,86,0,44,1.0
885,1784.25,35,25.09804,61.568626,86,0,44,1.0
885,1784.25,35,25.09804,61.568626,86,0,44,1.0
885,1784.25,35,25.09804,61.568626,86,0,44,1.0
885,1323.25,37,29.019608,85.098038,86,0,44,1.0
887,1323.25,37,29.019608,85.098038,86,0,44,1.0
887,1323.25,37,29.019608,85.098038,86,0,44,1.0
887,1323.25,37,29.019608,85.098038,86,0,44,1.0
889,1460.75,41,27.450981,85.098038,86,0,43,1.0
889,1460.75,41,27.450981,85.098038,86,0,43,1.0
889,1460.75,41,27.450981,85.098038,86,0,43,1.0
889,1496.0,42,23.529411,31.372549,86,0,43,1.0
891,1496.0,42,23.529411,31.372549,86,0,43,1.0
891,1496.0,42,23.529411,31.372549,86,0,43,1.0
891,1496.0,42,23.529411,31.372549,86,0,43,1.0
891,1445.25,41,22.352942,55.686275,87,0,43,1.0
892,1445.25,41,22.352942,55.686275,87,0,43,1.0
892,1445.25,41,22.352942,55.686275,87,0,43,1.0
892,1445.25,41,22.352942,50.196079,88,0,43,1.0
894,1414.0,42,20.784313,50.196079,88,0,44,1.0
894,1414.0,42,20.784313,50.196079,88,0,44,1.0
894,1414.0,42,20.784313,50.196079,88,0,44,1.0
894,1475.75,40,21.17647,43.92157,88,0,44,1.0
896,1475.75,40,21.17647,43.92157,88,0,44,1.0
896,1475.75,40,21.17647,43.92157,88,0,44,1.0
896,1475.75,40,21.17647,43.92157,88,0,44,1.0
896,1521.75,42,21.17647,41.568626,88,0,44,1.0
898,1521.75,42,21.17647,41.568626,88,0,44,1.0
898,1521.75,42,21.17647,41.568626,88,0,44,1.0
898,1521.75,42,21.17647,43.137257,88,0,44,1.0
900,1551.5,43,21.17647,43.137257,88,0,44,1.0
900,1551.5,43,21.17647,43.137257,88,0,44,1.0
900,1551.5,43,21.17647,43.137257,88,0,44,1.0
900,1607.75,45,21.17647,42.745098,88,0,44,1.0
902,1607.75,45,21.568628,42.745098,88,0,44,1.0
902,1607.75,45,21.568628,42.745098,88,0,44,1.0
902,1607.75,45,21.568628,42.745098,88,0,44,1.0
902,1660.0,46,21.568628,41.960785,88,0,44,1.0
903,1660.0,46,21.568628,41.960785,88,0,44,1.0
903,1660.0,46,21.568628,41.960785,88,0,44,1.0
903,1660.0,46,21.568628,48.627453,87,0,44,1.0
905,1712.5,48,22.352942,48.627453,87,0,44,1.0
905,1712.5,48,22.352942,48.627453,87,0,44,1.0
905,1712.5,48,22.352942,48.627453,87,0,44,1.0
905,1718.75,48,22.352942,35.686275,87,0,44,1.0
907,1718.75,48,21.568628,35.686275,87,0,44,1.0
907,1718.75,48,21.568628,35.686275,87,0,44,1.0
907,1718.75,48,21.568628,35.686275,87,0,44,1.0
907,1782.75,49,18.431372,26.274509,86,0,44,0.0
909,1782.75,49,18.431372,26.274509,86,0,44,0.0
909,1782.75,49,18.431372,26.274509,86,0,44,0.0
909,1782.75,49,18.431372,26.274509,86,0,44,0.0
911,1736.5,48,18.431372,26.666666,86,0,44,0.0
911,1736.5,48,18.431372,26.666666,86,0,44,0.0
911,1736.5,48,18.431372,26.666666,86,0,44,0.0
911,1680.25,48,18.431372,27.450981,86,0,44,0.0
912,1680.25,48,18.431372,27.450981,86,0,45,0.0
912,1680.25,48,18.431372,27.450981,86,0,45,0.0
912,1680.25,48,18.431372,27.450981,86,0,45,0.0
912,1671.0,48,19.607843,27.450981,86,0,45,0.0
914,1671.0,48,19.607843,27.450981,86,0,45,0.0
914,1671.0,48,19.607843,27.450981,86,0,45,0.0
914,1671.0,48,19.607843,27.450981,86,0,45,0.0
916,1639.75,46,18.431372,21.568628,86,0,45,0.0
916,1639.75,46,18.431372,21.568628,86,0,45,0.0
916,1639.75,46,18.431372,21.568628,86,0,45,0.0
916,1639.75,46,18.431372,21.960785,86,0,45,0.0
918,1637.5,48,19.607843,21.960785,86,0,45,0.0
918,1637.5,48,19.607843,21.960785,86,0,45,0.0
918,1637.5,48,19.607843,21.960785,86,0,45,0.0
918,1675.75,46,20.0,30.196079,86,0,45,0.0
920,1675.75,46,20.0,30.196079,86,0,45,0.0
920,1675.75,46,20.0,30.196079,86,0,45,0.0
920,1675.75,46,20.0,30.196079,86,0,45,0.0
920,1694.5,48,20.784313,31.764706,86,0,45,1.0
922,1694.5,48,20.784313,31.764706,86,0,45,1.0
922,1694.5,48,20.784313,31.764706,86,0,45,1.0
922,1694.5,48,20.784313,34.117645,86,0,45,1.0
923,1715.5,48,20.784313,34.117645,86,0,45,1.0
923,1715.5,48,20.784313,34.117645,86,0,45,1.0
923,1715.5,48,20.784313,34.117645,86,0,45,1.0
923,1741.25,49,20.392157,33.333332,86,0,45,1.0
925,1741.25,49,20.392157,33.333332,86,0,45,1.0
925,1741.25,49,20.392157,33.333332,86,0,45,1.0
925,1741.25,49,20.392157,33.333332,86,0,45,1.0
925,1735.0,49,21.17647,35.686275,86,0,45,1.0
927,1735.0,49,21.17647,35.686275,86,0,45,1.0
927,1735.0,49,21.17647,35.686275,86,0,45,1.0
927,1735.0,49,21.17647,37.254902,86,0,45,1.0
929,1725.0,49,21.17647,37.254902,86,0,45,1.0
929,1725.0,49,21.17647,37.254902,86,0,45,1.0
929,1725.0,49,21.17647,37.254902,86,0,45,1.0
929,1714.75,48,20.784313,36.470589,86,0,44,1.0
931,1714.75,48,20.784313,36.470589,86,0,44,1.0
931,1714.75,48,20.784313,36.470589,86,0,44,1.0
931,1714.75,48,20.784313,36.470589,86,0,44,1.0
931,1689.0,48,20.784313,39.607841,86,0,45,1.0
932,1689.0,48,20.784313,39.607841,86,0,45,1.0
932,1689.0,48,20.784313,39.607841,86,0,45,1.0
932,1689.0,48,20.784313,22.352942,86,0,45,1.0
934,1646.75,48,20.392157,22.352942,86,0,45,1.0
934,1646.75,48,20.392157,22.352942,86,0,45,1.0
934,1646.75,48,20.392157,22.352942,86,0,45,1.0
934,1638.25,46,20.392157,27.450981,86,0,45,1.0
936,1638.25,46,18.82353,27.450981,86,0,45,0.0
936,1638.25,46,18.82353,27.450981,86,0,45,0.0
936,1638.25,46,18.82353,27.450981,86,0,45,0.0
936,1566.25,47,19.607843,25.490196,86,0,45,0.0
938,1566.25,47,19.607843,25.490196,86,0,45,0.0
938,1566.25,47,19.607843,25.490196,86,0,45,0.0
938,1566.25,47,19.607843,25.09804,86,0,45,0.0
940,1576.5,45,18.82353,25.09804,86,0,45,0.0
940,1576.5,45,18.82353,25.09804,86,0,45,0.0
940,1576.5,45,18.82353,25.09804,86,0,45,0.0
940,1556.25,45,18.82353,18.039215,86,0,45,0.0
941,1556.25,45,18.82353,18.039215,86,0,45,0.0
941,1556.25,45,18.82353,18.039215,86,0,45,0.0
941,1556.25,45,18.82353,18.039215,86,0,45,0.0
941,1551.5,43,19.215687,28.235294,86,0,45,0.0
943,1551.5,43,19.215687,28.235294,86,0,45,0.0
943,1551.5,43,19.215687,28.235294,86,0,45,0.0
943,1551.5,43,19.215687,18.431372,86,0,45,0.0
945,1536.5,44,17.254902,18.431372,86,0,45,0.0
945,1536.5,44,17.254902,18.431372,86,0,45,0.0
945,1536.5,44,17.254902,18.431372,86,0,45,0.0
945,1489.75,42,17.254902,37.254902,86,0,45,0.0
947,1489.75,42,20.784313,37.254902,86,0,45,1.0
947,1489.75,42,20.784313,37.254902,86,0,45,1.0
947,1489.75,42,20.784313,37.254902,86,0,45,1.0
947,1509.25,42,20.0,38.039215,86,0,45,0.0
949,1509.25,42,20.0,38.039215,86,0,45,0.0
949,1509.25,42,20.0,38.039215,86,0,45,0.0
949,1509.25,42,20.0,38.039215,86,0,45,0.0
951,1470.25,42,18.431372,24.313726,86,0,45,0.0
951,1470.25,42,18.431372,24.313726,86,0,45,0.0
951,1470.25,42,18.431372,24.313726,86,0,45,0.0
951,992.0,42,18.431372,33.725491,86,0,45,0.0
952,992.0,41,18.431372,33.725491,86,0,45,0.0
952,992.0,41,18.431372,33.725491,86,0,45,0.0
952,992.0,41,18.431372,33.725491,86,0,45,0.0
952,1013.25,40,18.431372,33.725491,86,0,45,0.0
954,1013.25,40,18.431372,33.725491,86,0,45,0.0
954,1013.25,40,18.431372,33.725491,86,0,45,0.0
954,1013.25,40,18.431372,33.725491,86,0,45,0.0
956,1024.0,40,18.431372,34.117645,86,0,45,0.0
956,1024.0,40,18.431372,34.117645,86,0,45,0.0
956,1024.0,40,18.431372,34.117645,86,0,45,0.0
956,1024.0,40,18.431372,25.490196,86,0,45,0.0
958,1017.0,38,16.078432,25.490196,86,0,45,0.0
