"COOLANT_TEMPERATURE ()","ENGINE_RPM ()","VEHICLE_SPEED ()","INTAKE_AIR_TEMP ()","SHORT_TERM_FUEL_TRIM_BANK_1 ()","LONG_TERM_FUEL_TRIM_BANK_1 ()"
"85","1638.25","34","55","-2.34375","-0.78125"
"85","1800","35","54","-2.34375","-2.34375"
"85","1800","35","54","-2.34375","-2.34375"
"85","1800","35","54","-2.34375","-2.34375"
"85","1923.25","39","54","1.5625","-3.125"
"85","1923.25","39","54","1.5625","-3.125"
"85","1923.25","39","54","1.5625","-3.125"
"85","1923.25","39","54","1.5625","-3.125"
"85","2093.75","43","53","-1.5625","-1.5625"
"85","2093.75","43","53","-1.5625","-1.5625"
"85","2093.75","43","53","-1.5625","-1.5625"
"86","2093.75","43","53","-1.5625","-1.5625"
"86","2152.25","45","53","0.78125","-1.5625"
"86","2152.25","45","53","0.78125","-1.5625"
"86","2152.25","45","53","0.78125","-1.5625"
"86","2179.5","47","53","-1.5625","-1.5625"
"86","2179.5","47","53","-1.5625","-1.5625"
"86","2179.5","47","53","-1.5625","-1.5625"
"86","2179.5","47","53","-1.5625","-1.5625"
"86","2203.75","45","53","0","-0.78125"
"86","2203.75","45","53","0","-0.78125"
"86","2203.75","45","53","0","-0.78125"
"86","2203.75","45","53","0","-0.78125"
"86","2142","46","53","0","-0.78125"
"86","2142","46","53","0","-0.78125"
"86","2142","46","53","0","-0.78125"
"86","1199","44","53","-0.78125","-1.5625"
"86","1199","44","53","-0.78125","-1.5625"
"86","1199","44","53","-0.78125","-1.5625"
"86","1199","44","53","-0.78125","-1.5625"
"86","962.5","42","54","-2.34375","-1.5625"
"86","962.5","42","54","-2.34375","-1.5625"
"86","962.5","42","54","-2.34375","-1.5625"
"86","962.5","42","54","-2.34375","-1.5625"
"86","976.5","40","54","-1.5625","-1.5625"
"86","976.5","40","54","-1.5625","-1.5625"
"86","976.5","40","54","-1.5625","-1.5625"
"86","988.25","40","54","-2.34375","-1.5625"
"86","988.25","38","54","-2.34375","-1.5625"
"86","988.25","38","54","-2.34375","-1.5625"
"86","988.25","38","54","-2.34375","-1.5625"
"86","1001.5","34","54","-2.34375","-1.5625"
"86","1001.5","34","54","-2.34375","-1.5625"
"86","1001.5","34","54","-2.34375","-1.5625"
"86","1001.5","34","54","-2.34375","-1.5625"
"87","982.75","29","55","-0.78125","-1.5625"
"87","982.75","29","55","-0.78125","-1.5625"
"87","982.75","29","55","-0.78125","-1.5625"
"87","975","29","55","-0.78125","-1.5625"
"87","975","25","55","-0.78125","-1.5625"
"87","975","25","55","-0.78125","-1.5625"
"87","975","25","55","-0.78125","-1.5625"
"87","978.75","19","55","-0.78125","-1.5625"
"87","978.75","19","55","-0.78125","-1.5625"
"87","978.75","19","55","-0.78125","-1.5625"
"87","978.75","19","55","-0.78125","-1.5625"
"88","991.25","13","55","-2.34375","-1.5625"
"88","991.25","13","55","-2.34375","-1.5625"
"88","991.25","13","55","-2.34375","-1.5625"
"88","991.25","13","55","-0.78125","-1.5625"
"88","990.5","9","55","-0.78125","-1.5625"
"88","990.5","9","55","-0.78125","-1.5625"
"88","990.5","9","55","-0.78125","-1.5625"
"88","789.75","3","55","-1.5625","-1.5625"
"88","789.75","3","55","-1.5625","-1.5625"
"88","789.75","3","55","-1.5625","-1.5625"
"88","789.75","3","55","-1.5625","-1.5625"
"88","1115.5","5","55","-3.90625","-5.46875"
"88","1115.5","5","55","-3.90625","-5.46875"
"88","1115.5","5","55","-3.90625","-5.46875"
"89","1115.5","5","55","-0.78125","-1.5625"
"89","1175","16","53","-0.78125","-1.5625"
"89","1175","16","53","-0.78125","-1.5625"
"89","1175","16","53","-0.78125","-1.5625"
"88","1767","19","53","-1.5625","-3.90625"
"88","1767","19","53","-1.5625","-3.90625"
"88","1767","19","53","-1.5625","-3.90625"
"88","1767","19","53","-1.5625","-3.90625"
"88","1356.25","25","53","-1.5625","-5.46875"
"88","1356.25","25","53","-1.5625","-5.46875"
"88","1356.25","25","53","-1.5625","-5.46875"
"88","1356.25","25","53","2.34375","-2.34375"
"88","1650.75","31","53","2.34375","-2.34375"
"88","1650.75","31","53","2.34375","-2.34375"
"88","1650.75","31","53","2.34375","-2.34375"
"88","1624","36","53","2.34375","0.78125"
"88","1624","36","53","2.34375","0.78125"
"88","1624","36","53","2.34375","0.78125"
"88","1624","36","53","2.34375","0.78125"
"87","1610","33","53","4.6875","0.78125"
"87","1610","33","53","4.6875","0.78125"
"87","1610","33","53","4.6875","0.78125"
"87","1610","33","53","-0.78125","0.78125"
"87","1565.5","33","53","-0.78125","0.78125"
"87","1565.5","33","53","-0.78125","0.78125"
"87","1565.5","33","53","-0.78125","0.78125"
"86","1514.75","33","54","-2.34375","-1.5625"
"86","1514.75","33","54","-2.34375","-1.5625"
"86","1514.75","33","54","-2.34375","-1.5625"
"86","1514.75","33","54","-2.34375","-1.5625"
"86","1560","32","54","-0.78125","-1.5625"
"86","1560","32","54","-0.78125","-1.5625"
"86","1560","32","54","-0.78125","-1.5625"
"86","1560","32","54","2.34375","-0.78125"
"86","1578.75","33","53","2.34375","-0.78125"
"86","1578.75","33","53","2.34375","-0.78125"
"86","1578.75","33","53","2.34375","-0.78125"
"86","1566.25","33","53","2.34375","-1.5625"
"86","1566.25","33","53","2.34375","-1.5625"
"86","1566.25","33","53","2.34375","-1.5625"
"86","1566.25","33","53","2.34375","-1.5625"
"86","988.25","32","54","-1.5625","-1.5625"
"86","988.25","32","54","-1.5625","-1.5625"
"86","988.25","32","54","-1.5625","-1.5625"
"86","988.25","32","54","-1.5625","-1.5625"
"86","1021.75","27","54","-1.5625","-1.5625"
"86","1021.75","27","54","-1.5625","-1.5625"
"86","1021.75","27","54","-1.5625","-1.5625"
"87","1000.75","21","54","-1.5625","-1.5625"
"87","1000.75","21","54","-1.5625","-1.5625"
"87","1000.75","21","54","-1.5625","-1.5625"
"87","1000.75","21","54","-1.5625","-1.5625"
"87","992","16","54","-2.34375","-1.5625"
"87","992","16","54","-2.34375","-1.5625"
"87","992","16","54","-2.34375","-1.5625"
"87","992","16","54","-0.78125","-1.5625"
"87","851.5","12","54","-0.78125","-1.5625"
"87","851.5","12","54","-0.78125","-1.5625"
"87","851.5","12","54","-0.78125","-1.5625"
"87","1384.25","16","53","-7.8125","-5.46875"
"87","1384.25","16","53","-7.8125","-5.46875"
"87","1384.25","16","53","-7.8125","-5.46875"
"87","1384.25","16","53","-7.8125","-5.46875"
"88","1152.25","23","53","2.34375","-5.46875"
"88","1152.25","23","53","2.34375","-5.46875"
"88","1152.25","23","53","2.34375","-5.46875"
"88","1152.25","23","53","-4.6875","-5.46875"
"88","1532","30","53","-4.6875","-5.46875"
"88","1532","30","53","-4.6875","-5.46875"
"88","1532","30","53","-4.6875","-5.46875"
"88","1660","34","52","0","-1.5625"
"88","1660","34","52","0","-1.5625"
"88","1660","34","52","0","-1.5625"
"88","1660","34","52","0","-1.5625"
"88","1663.25","35","53","5.46875","0.78125"
"88","1663.25","35","53","5.46875","0.78125"
"88","1663.25","35","53","5.46875","0.78125"
"88","1663.25","35","53","5.46875","0.78125"
"88","1687.5","34","53","0.78125","0.78125"
"88","1687.5","34","53","0.78125","0.78125"
"88","1687.5","34","53","0.78125","0.78125"
"87","1748.25","36","53","0","0"
"87","1748.25","36","53","0","0"
"87","1748.25","36","53","0","0"
"87","1748.25","36","53","0","0"
"87","1815.5","37","53","3.90625","-0.78125"
"87","1815.5","37","53","3.90625","-0.78125"
"87","1815.5","37","53","3.90625","-0.78125"
"87","1815.5","37","53","3.90625","-0.78125"
"86","1767.75","38","53","5.46875","-0.78125"
"86","1767.75","38","53","5.46875","-0.78125"
"86","1767.75","38","53","5.46875","-0.78125"
"86","1735.75","38","53","2.34375","-1.5625"
"86","1735.75","38","53","2.34375","-1.5625"
"86","1735.75","38","53","2.34375","-1.5625"
"86","1735.75","38","53","2.34375","-1.5625"
"86","1560.75","35","53","0","0"
"86","1560.75","35","53","0","0"
"86","1560.75","35","53","0","0"
"86","1560.75","35","53","0","0"
"86","1439.75","31","53","7.8125","-1.5625"
"86","1439.75","31","53","7.8125","-1.5625"
"86","1439.75","31","53","7.8125","-1.5625"
"86","992.75","31","53","3.125","-1.5625"
"86","992.75","30","53","3.125","-1.5625"
"86","992.75","30","53","3.125","-1.5625"
"86","992.75","30","53","3.125","-1.5625"
"86","1001.5","27","53","0","-1.5625"
"86","1001.5","27","53","0","-1.5625"
"86","1001.5","27","53","0","-1.5625"
"86","1001.5","27","53","0","-1.5625"
"86","977.25","20","54","-3.90625","-1.5625"
"86","977.25","20","54","-3.90625","-1.5625"
"86","977.25","20","54","-3.90625","-1.5625"
"86","1121.75","20","54","-3.90625","-1.5625"
"86","1121.75","16","54","-3.90625","-1.5625"
"86","1121.75","16","54","-3.90625","-1.5625"
"86","1121.75","16","54","-3.90625","-1.5625"
"87","1594.5","17","53","1.5625","-1.5625"
"87","1594.5","17","53","1.5625","-1.5625"
"87","1594.5","17","53","1.5625","-1.5625"
"87","1594.5","17","53","1.5625","-1.5625"
"87","1873.25","25","53","-4.6875","-1.5625"
"87","1873.25","25","53","-4.6875","-1.5625"
"87","1873.25","25","53","-4.6875","-1.5625"
"87","1873.25","25","53","-0.78125","-5.46875"
"87","1353","27","53","-0.78125","-5.46875"
"87","1353","27","53","-0.78125","-5.46875"
"87","1353","27","53","-0.78125","-5.46875"
"88","1507","31","52","1.5625","-0.78125"
"88","1507","31","52","1.5625","-0.78125"
"88","1507","31","52","1.5625","-0.78125"
"88","1507","31","52","1.5625","-0.78125"
"88","1514","33","52","-2.34375","-0.78125"
"88","1514","33","52","-2.34375","-0.78125"
"88","1514","33","52","-2.34375","-0.78125"
"87","1514","33","52","0","-1.5625"
"87","1373.25","31","53","0","-1.5625"
"87","1373.25","31","53","0","-1.5625"
"87","1373.25","31","53","0","-1.5625"
"87","881.25","26","53","6.25","-1.5625"
"87","881.25","26","53","6.25","-1.5625"
"87","881.25","26","53","6.25","-1.5625"
"87","881.25","26","53","6.25","-1.5625"
"87","975.75","23","53","6.25","-1.5625"
"87","975.75","23","53","6.25","-1.5625"
"87","975.75","23","53","6.25","-1.5625"
"87","975.75","23","53","2.34375","-1.5625"
"87","989","18","53","2.34375","-1.5625"
"87","989","18","53","2.34375","-1.5625"
"87","989","18","53","2.34375","-1.5625"
"87","999","13","53","-2.34375","-5.46875"
"87","999","13","53","-2.34375","-5.46875"
"87","999","13","53","-2.34375","-5.46875"
"87","999","13","53","-2.34375","-5.46875"
"87","1259.25","18","53","1.5625","-1.5625"
"87","1259.25","18","53","1.5625","-1.5625"
"87","1259.25","18","53","1.5625","-1.5625"
"87","1259.25","18","53","0.78125","-1.5625"
"87","954.5","17","53","0.78125","-1.5625"
"87","954.5","17","53","0.78125","-1.5625"
"87","954.5","17","53","0.78125","-1.5625"
"87","1490.5","16","53","-5.46875","-5.46875"
"87","1490.5","16","53","-5.46875","-5.46875"
"87","1490.5","16","53","-5.46875","-5.46875"
"87","1490.5","16","53","-5.46875","-5.46875"
"88","1204.5","23","52","-0.78125","-5.46875"
"88","1204.5","23","52","-0.78125","-5.46875"
"88","1204.5","23","52","-0.78125","-5.46875"
"88","1204.5","23","52","0.78125","-1.5625"
"88","1344.5","29","52","0.78125","-1.5625"
"88","1344.5","29","52","0.78125","-1.5625"
"88","1344.5","29","52","0.78125","-1.5625"
"88","1456.25","29","52","3.90625","-1.5625"
"88","1456.25","29","52","3.90625","-1.5625"
"88","1456.25","29","52","3.90625","-1.5625"
"88","1456.25","29","52","3.90625","-1.5625"
"88","1504.5","32","52","2.34375","-1.5625"
"88","1504.5","32","52","2.34375","-1.5625"
"88","1504.5","32","52","2.34375","-1.5625"
"88","1504.5","32","52","3.90625","-1.5625"
"88","1510.75","32","52","3.90625","-1.5625"
"88","1510.75","32","52","3.90625","-1.5625"
"88","1510.75","32","52","3.90625","-1.5625"
"88","986.5","30","53","7.03125","-1.5625"
"88","986.5","30","53","7.03125","-1.5625"
"88","986.5","30","53","7.03125","-1.5625"
"88","986.5","30","53","7.03125","-1.5625"
"88","635.75","23","53","-2.34375","-1.5625"
"88","635.75","23","53","-2.34375","-1.5625"
"88","635.75","23","53","-2.34375","-1.5625"
"88","635.75","23","53","3.90625","-1.5625"
"88","648.25","15","53","3.90625","-1.5625"
"88","648.25","15","53","3.90625","-1.5625"
"88","648.25","15","53","3.90625","-1.5625"
"88","777.25","8","54","2.34375","-1.5625"
"88","777.25","8","54","2.34375","-1.5625"
"88","777.25","8","54","2.34375","-1.5625"
"88","777.25","8","54","2.34375","-1.5625"
"88","826.5","5","53","-1.5625","-1.5625"
"88","826.5","5","53","-1.5625","-1.5625"
"88","826.5","5","53","-1.5625","-1.5625"
"88","826.5","5","53","3.125","-1.5625"
"88","818.75","6","53","3.125","-1.5625"
"88","818.75","6","53","3.125","-1.5625"
"88","818.75","6","53","3.125","-1.5625"
"89","1167.75","8","53","-0.78125","-1.5625"
"89","1167.75","8","53","-0.78125","-1.5625"
"89","1167.75","8","53","-0.78125","-1.5625"
"89","1167.75","8","53","-0.78125","-1.5625"
"89","1092.75","7","53","2.34375","-1.5625"
"89","1092.75","7","53","2.34375","-1.5625"
"89","1092.75","7","53","2.34375","-1.5625"
"89","1092.75","7","53","2.34375","-1.5625"
"89","1126.5","8","53","0","-2.34375"
"89","1126.5","8","53","0","-2.34375"
"89","1126.5","8","53","0","-2.34375"
"89","1928.75","13","53","-2.34375","-2.34375"
"89","1928.75","13","53","-2.34375","-2.34375"
"89","1928.75","13","53","-2.34375","-2.34375"
"89","1928.75","13","53","-2.34375","-2.34375"
"89","1241.25","15","53","0","-5.46875"
"89","1241.25","15","53","0","-5.46875"
"89","1241.25","15","53","0","-5.46875"
"89","1241.25","15","53","0","-5.46875"
"88","1314.75","19","53","4.6875","-1.5625"
"88","1314.75","19","53","4.6875","-1.5625"
"88","1314.75","19","53","4.6875","-1.5625"
"88","1314","20","53","5.46875","-1.5625"
"88","1314","20","53","5.46875","-1.5625"
"88","1314","20","53","5.46875","-1.5625"
"88","1314","20","53","5.46875","-1.5625"
"87","1319.5","18","53","-1.5625","-0.78125"
"87","1319.5","18","53","-1.5625","-0.78125"
"87","1319.5","18","53","-1.5625","-0.78125"
"87","1319.5","18","53","-1.5625","-0.78125"
"87","1070.25","18","53","3.125","-1.5625"
"87","1070.25","18","53","3.125","-1.5625"
"87","1070.25","18","53","3.125","-1.5625"
"86","877.25","12","53","7.03125","-5.46875"
"86","877.25","12","53","7.03125","-5.46875"
"86","877.25","12","53","7.03125","-5.46875"
"86","877.25","12","53","7.03125","-5.46875"
"86","1379.5","14","53","1.5625","-5.46875"
"86","1379.5","14","53","1.5625","-5.46875"
"86","1379.5","14","53","1.5625","-5.46875"
"86","1379.5","14","53","1.5625","-5.46875"
"87","1332.75","19","53","0.78125","-1.5625"
"87","1332.75","19","53","0.78125","-1.5625"
"87","1332.75","19","53","0.78125","-1.5625"
"87","1304.5","19","53","-0.78125","-1.5625"
"87","1304.5","20","53","-0.78125","-1.5625"
"87","1304.5","20","53","-0.78125","-1.5625"
"87","1304.5","20","53","-0.78125","-1.5625"
"87","1310","19","53","3.125","-1.5625"
"87","1310","19","53","3.125","-1.5625"
"87","1310","19","53","3.125","-1.5625"
"87","1310","19","53","3.125","-1.5625"
"88","1158.5","18","53","3.90625","-1.5625"
"88","1158.5","18","53","3.90625","-1.5625"
"88","1158.5","18","53","3.90625","-1.5625"
"88","1158.5","18","53","3.90625","-1.5625"
"88","954.5","15","53","3.90625","-1.5625"
"88","954.5","15","53","3.90625","-1.5625"
"88","954.5","15","53","3.90625","-1.5625"
"88","976.5","14","53","4.6875","-1.5625"
"88","976.5","14","53","4.6875","-1.5625"
"88","976.5","14","53","4.6875","-1.5625"
"88","976.5","14","53","4.6875","-1.5625"
"88","1000.75","11","53","0.78125","-1.5625"
"88","1000.75","11","53","0.78125","-1.5625"
"88","1000.75","11","53","0.78125","-1.5625"
"88","1000.75","11","53","0","-5.46875"
"88","842.75","11","53","0","-5.46875"
"88","842.75","11","53","0","-5.46875"
"88","842.75","11","53","0","-5.46875"
"89","1109.25","15","53","-3.90625","-1.5625"
"89","1109.25","15","53","-3.90625","-1.5625"
"89","1109.25","15","53","-3.90625","-1.5625"
"89","1109.25","15","53","-3.90625","-1.5625"
"89","1121.75","17","53","3.90625","0"
"89","1121.75","17","53","3.90625","0"
"89","1121.75","17","53","3.90625","0"
"89","1121.75","17","53","5.46875","-0.78125"
"89","1294.5","17","53","5.46875","-0.78125"
"89","1294.5","17","53","5.46875","-0.78125"
"89","1294.5","17","53","5.46875","-0.78125"
"89","1403","19","53","7.03125","0"
"89","1403","19","53","7.03125","0"
"89","1403","19","53","7.03125","0"
"89","1403","19","53","7.03125","0"
"88","1429.5","21","53","-3.90625","-1.5625"
"88","1429.5","21","53","-3.90625","-1.5625"
"88","1429.5","21","53","-3.90625","-1.5625"
"88","1429.5","21","53","-3.90625","-1.5625"
"88","1162.5","19","54","-3.90625","-1.5625"
"88","1162.5","19","54","-3.90625","-1.5625"
"88","1162.5","19","54","-3.90625","-1.5625"
"87","1428.75","19","53","0","-2.34375"
"87","1428.75","19","53","0","-2.34375"
"87","1428.75","19","53","0","-2.34375"
"87","1428.75","19","53","0","-2.34375"
"87","1626.5","22","53","0.78125","0"
"87","1626.5","22","53","0.78125","0"
"87","1626.5","22","53","0.78125","0"
"86","1626.5","22","53","-3.90625","-1.5625"
"86","1267.75","24","53","-3.90625","-1.5625"
"86","1267.75","24","53","-3.90625","-1.5625"
"86","1267.75","24","53","-3.90625","-1.5625"
"86","1298.25","26","53","2.34375","-1.5625"
"86","1298.25","26","53","2.34375","-1.5625"
"86","1298.25","26","53","2.34375","-1.5625"
"86","1298.25","26","53","2.34375","-1.5625"
"86","1260.75","26","53","-3.90625","-1.5625"
"86","1260.75","26","53","-3.90625","-1.5625"
"86","1260.75","26","53","-3.90625","-1.5625"
"86","1260.75","26","53","-0.78125","-5.46875"
"86","1421.75","25","53","-0.78125","-5.46875"
"86","1421.75","25","53","-0.78125","-5.46875"
"86","1421.75","25","53","-0.78125","-5.46875"
"86","1602.25","32","53","3.90625","0"
"86","1602.25","32","53","3.90625","0"
"86","1602.25","32","53","3.90625","0"
"86","1602.25","32","53","3.90625","0"
"87","1407.75","32","53","-3.90625","-1.5625"
"87","1407.75","32","53","-3.90625","-1.5625"
"87","1407.75","32","53","-3.90625","-1.5625"
"87","1407.75","32","53","6.25","-1.5625"
"87","987.5","25","53","6.25","-1.5625"
"87","987.5","25","53","6.25","-1.5625"
"87","987.5","25","53","6.25","-1.5625"
"87","1193.75","21","53","0.78125","-5.46875"
"87","1193.75","21","53","0.78125","-5.46875"
"87","1193.75","21","53","0.78125","-5.46875"
"87","1193.75","21","53","0.78125","-5.46875"
"87","1501.5","29","53","-0.78125","-5.46875"
"87","1501.5","29","53","-0.78125","-5.46875"
"87","1501.5","29","53","-0.78125","-5.46875"
"87","1501.5","29","53","6.25","-5.46875"
"87","1507.75","33","53","6.25","-1.5625"
"87","1507.75","33","53","6.25","-1.5625"
"87","1507.75","33","53","6.25","-1.5625"
"87","1207","28","53","2.34375","-1.5625"
"87","1207","28","53","2.34375","-1.5625"
"87","1207","28","53","2.34375","-1.5625"
"87","1207","28","53","2.34375","-1.5625"
"87","1440.5","27","53","-0.78125","-5.46875"
"87","1440.5","27","53","-0.78125","-5.46875"
"87","1440.5","27","53","-0.78125","-5.46875"
"87","1440.5","27","53","-0.78125","-5.46875"
"87","1890.5","35","52","3.125","-5.46875"
"87","1890.5","35","52","3.125","-5.46875"
"87","1890.5","35","52","3.125","-5.46875"
"88","2062.5","44","52","-0.78125","-1.5625"
"88","2062.5","44","51","-0.78125","-1.5625"
"88","2062.5","44","51","-0.78125","-1.5625"
"88","2062.5","44","51","-0.78125","-1.5625"
"88","1735.75","42","52","0","-1.5625"
"88","1735.75","42","52","0","-1.5625"
"88","1735.75","42","52","0","-1.5625"
"88","1735.75","42","52","0","-1.5625"
"87","783.5","37","53","7.8125","-1.5625"
"87","783.5","37","53","7.8125","-1.5625"
"87","783.5","37","53","7.8125","-1.5625"
"87","781.25","34","53","7.8125","-1.5625"
"87","781.25","34","53","7.8125","-1.5625"
"87","781.25","34","53","7.8125","-1.5625"
"87","781.25","34","53","7.8125","-1.5625"
"87","742","27","53","4.6875","-1.5625"
"87","742","27","53","4.6875","-1.5625"
"87","742","27","53","4.6875","-1.5625"
"87","742","27","53","4.6875","-1.5625"
"87","717.75","20","54","0.78125","-1.5625"
"87","717.75","20","54","0.78125","-1.5625"
"87","717.75","20","54","0.78125","-1.5625"
"88","1036.5","20","54","2.34375","-1.5625"
"88","1036.5","15","54","2.34375","-1.5625"
"88","1036.5","15","54","2.34375","-1.5625"
"88","1036.5","15","54","2.34375","-1.5625"
"88","1607.75","18","53","-0.78125","-3.90625"
"88","1607.75","18","53","-0.78125","-3.90625"
"88","1607.75","18","53","-0.78125","-3.90625"
"88","1607.75","18","53","-0.78125","-3.90625"
"88","1210","24","53","-1.5625","-5.46875"
"88","1210","24","53","-1.5625","-5.46875"
"88","1210","24","53","-1.5625","-5.46875"
"88","1493.75","24","53","3.125","-5.46875"
"88","1493.75","28","52","3.125","-5.46875"
"88","1493.75","28","52","3.125","-5.46875"
"88","1493.75","28","52","3.125","-5.46875"
"88","1707","34","52","0","-1.5625"
"88","1707","34","52","0","-1.5625"
"88","1707","34","52","0","-1.5625"
"88","1707","34","52","0","-1.5625"
"88","1803.75","38","51","-1.5625","-0.78125"
"88","1803.75","38","51","-1.5625","-0.78125"
"88","1803.75","38","51","-1.5625","-0.78125"
"88","1803.75","38","51","4.6875","-0.78125"
"88","1758.5","37","52","4.6875","-0.78125"
"88","1758.5","37","52","4.6875","-0.78125"
"88","1758.5","37","52","4.6875","-0.78125"
"88","1746","37","52","3.125","0"
"88","1746","37","52","3.125","0"
"88","1746","37","52","3.125","0"
"88","1746","37","52","3.125","0"
"87","1729.5","37","52","4.6875","0.78125"
"87","1729.5","37","52","4.6875","0.78125"
"87","1729.5","37","52","4.6875","0.78125"
"86","1729.5","37","52","3.125","0.78125"
"86","1697.5","36","53","3.125","0.78125"
"86","1697.5","36","53","3.125","0.78125"
"86","1697.5","36","53","3.125","0.78125"
"86","1619.5","35","53","0","-1.5625"
"86","1619.5","35","53","0","-1.5625"
"86","1619.5","35","53","0","-1.5625"
"86","1619.5","35","53","0","-1.5625"
"86","786.5","33","53","4.6875","-1.5625"
"86","786.5","33","53","4.6875","-1.5625"
"86","786.5","33","53","4.6875","-1.5625"
"86","786.5","33","53","8.59375","-1.5625"
"86","799","32","53","8.59375","-1.5625"
"86","799","32","53","8.59375","-1.5625"
"86","799","32","53","8.59375","-1.5625"
"86","1000.75","29","53","3.90625","-1.5625"
"86","1000.75","29","53","3.90625","-1.5625"
"86","1000.75","29","53","3.90625","-1.5625"
"86","1000.75","29","53","3.90625","-1.5625"
"86","959.25","26","53","0","-1.5625"
"86","959.25","26","53","0","-1.5625"
"86","959.25","26","53","0","-1.5625"
"87","959.25","26","53","3.125","-1.5625"
"87","755.25","20","54","3.125","-1.5625"
"87","755.25","20","54","3.125","-1.5625"
"87","755.25","20","54","3.125","-1.5625"
"87","750","15","54","0","-1.5625"
"87","750","15","54","0","-1.5625"
"87","750","15","54","0","-1.5625"
"87","750","15","54","0","-1.5625"
"88","743.75","9","54","1.5625","-1.5625"
"88","743.75","9","54","1.5625","-1.5625"
"88","743.75","9","54","1.5625","-1.5625"
"88","743.75","9","54","2.34375","-1.5625"
"88","763.25","4","55","2.34375","-1.5625"
"88","763.25","4","55","2.34375","-1.5625"
"88","763.25","4","55","2.34375","-1.5625"
"88","752.25","3","55","1.5625","-1.5625"
"88","752.25","3","55","1.5625","-1.5625"
"88","752.25","3","55","1.5625","-1.5625"
"88","752.25","3","55","1.5625","-1.5625"
"88","765.5","0","55","0.78125","-1.5625"
"88","765.5","0","55","0.78125","-1.5625"
"88","765.5","0","55","0.78125","-1.5625"
"89","765.5","0","55","2.34375","-1.5625"
"89","903","0","55","2.34375","-1.5625"
"89","903","0","55","2.34375","-1.5625"
"89","903","0","55","2.34375","-1.5625"
"89","750","0","55","-1.5625","-1.5625"
"89","750","0","55","-1.5625","-1.5625"
"89","750","0","55","-1.5625","-1.5625"
"89","750","0","55","-1.5625","-1.5625"
"89","1570.25","9","54","1.5625","-1.5625"
"89","1570.25","9","54","1.5625","-1.5625"
"89","1570.25","9","54","1.5625","-1.5625"
"89","1570.25","9","54","-5.46875","-1.5625"
"89","1020.25","11","54","-5.46875","-1.5625"
"89","1020.25","11","54","-5.46875","-1.5625"
"89","1020.25","11","54","-5.46875","-1.5625"
"89","950.75","14","54","0","-1.5625"
"89","950.75","14","54","0","-1.5625"
"89","950.75","14","54","0","-1.5625"
"89","950.75","14","54","0","-1.5625"
"88","1018.75","15","54","2.34375","0"
"88","1018.75","15","54","2.34375","0"
"88","1018.75","15","54","2.34375","0"
"88","1018.75","15","54","-1.5625","0"
"88","942.75","13","55","-1.5625","0"
"88","942.75","13","55","-1.5625","0"
"88","942.75","13","55","-1.5625","0"
"88","1058.5","15","55","3.90625","0"
"88","1058.5","15","55","3.90625","0"
"88","1058.5","15","55","3.90625","0"
"88","1058.5","15","55","3.90625","0"
"88","1203","17","54","-0.78125","-0.78125"
"88","1203","17","54","-0.78125","-0.78125"
"88","1203","17","54","-0.78125","-0.78125"
"87","1203","17","54","-0.78125","-0.78125"
"87","1500","20","54","3.125","-1.5625"
"87","1500","20","54","3.125","-1.5625"
"87","1500","20","54","3.125","-1.5625"
"87","1553.75","21","54","0","0"
"87","1553.75","21","53","0","0"
"87","1553.75","21","53","0","0"
"87","1553.75","21","53","0","0"
"86","1395.25","22","54","0","-1.5625"
"86","1395.25","22","54","0","-1.5625"
"86","1395.25","22","54","0","-1.5625"
"86","1395.25","22","54","0","-1.5625"
"86","1397.5","20","54","2.34375","-1.5625"
"86","1397.5","20","54","2.34375","-1.5625"
"86","1397.5","20","54","2.34375","-1.5625"
"86","1560.75","21","54","4.6875","-0.78125"
"86","1560.75","21","54","4.6875","-0.78125"
"86","1560.75","21","54","4.6875","-0.78125"
"86","1560.75","21","54","4.6875","-0.78125"
"86","1787.5","25","53","3.90625","-0.78125"
"86","1787.5","25","53","3.90625","-0.78125"
"86","1787.5","25","53","3.90625","-0.78125"
"86","1787.5","25","53","3.90625","-0.78125"
"86","1773.25","27","53","0","-1.5625"
"86","1773.25","27","53","0","-1.5625"
"86","1773.25","27","53","0","-1.5625"
"86","1473.25","27","53","-0.78125","-2.34375"
"86","1473.25","28","53","-0.78125","-2.34375"
"86","1473.25","28","53","-0.78125","-2.34375"
"86","1473.25","28","53","-0.78125","-2.34375"
"87","1564","33","53","2.34375","0.78125"
"87","1564","33","53","2.34375","0.78125"
"87","1564","33","53","2.34375","0.78125"
"87","1564","33","53","2.34375","0.78125"
"87","1502.25","32","53","4.6875","-1.5625"
"87","1502.25","32","53","4.6875","-1.5625"
"87","1502.25","32","53","4.6875","-1.5625"
"87","1442","32","53","0","0"
"87","1442","29","53","0","0"
"87","1442","29","53","0","0"
"87","1442","29","53","0","0"
"87","1453","30","53","5.46875","0.78125"
"87","1453","30","53","5.46875","0.78125"
"87","1453","30","53","5.46875","0.78125"
"87","1453","30","53","5.46875","0.78125"
"87","1405.25","30","53","0","-1.5625"
"87","1405.25","30","53","0","-1.5625"
"87","1405.25","30","53","0","-1.5625"
"87","1405.25","30","53","5.46875","0.78125"
"87","1292.75","28","54","5.46875","0.78125"
"87","1292.75","28","54","5.46875","0.78125"
"87","1292.75","28","54","5.46875","0.78125"
"87","1287.5","27","54","7.8125","-1.5625"
